po_number,line_number,material_id,quantity_order,uom,delivery_date,unit_price,line_total
HPO33_14,5,FLANGE,4,pcs,2024-08-05,363.63,1454.52
HPO33_14,6,9%_Ni_Alloy,10,ft,2024-08-24,208.05,2080.5
HPO33_15,1,VALVE,5,pcs,2025-02-19,283.19,1415.95
HPO33_15,2,304L_SS,8,ft,2025-02-27,99.69,797.52
HPO33_15,3,GASKET,18,pcs,2025-02-26,188.94,3400.92
HPO33_15,4,9%_Ni_Alloy,15,ft,2025-03-02,267.23,4008.45
HPO33_15,5,9%_Ni_Alloy,19,ft,2025-02-28,95.87,1821.53
HPO33_15,6,VALVE,3,pcs,2025-02-12,104.81,314.43
HPO33_15,7,GASKET,5,pcs,2025-02-25,213.97,1069.85
HPO33_16,1,9%_Ni_Alloy,14,ft,2025-03-26,155.37,2175.18
HPO33_16,2,9%_Ni_Alloy,9,ft,2025-03-15,205.02,1845.18
HPO33_16,3,FLANGE,4,pcs,2025-03-11,320.53,1282.12
HPO33_16,4,FLANGE,18,pcs,2025-02-24,247.72,4458.96
HPO33_16,5,304L_SS,8,ft,2025-03-11,363.29,2906.32
HPO33_16,6,9%_Ni_Alloy,19,ft,2025-03-27,281.79,5354.01
HPO33_16,7,INSULATION,11,pcs,2025-03-01,113.1,1244.1
HPO33_17,1,304L_SS,5,ft,2025-03-01,199.91,999.55
HPO33_17,2,VALVE,13,pcs,2025-02-23,207.95,2703.35
HPO33_17,3,9%_Ni_Alloy,11,ft,2025-03-01,309.95,3409.45
HPO33_17,4,VALVE,17,pcs,2025-02-19,285.0,4845.0
HPO33_17,5,FLANGE,11,pcs,2025-02-16,268.18,2949.98
HPO33_17,6,9%_Ni_Alloy,5,ft,2025-02-27,374.26,1871.3
HPO34_1,1,VALVE,6,pcs,2024-09-04,289.33,1735.98
HPO34_1,2,9%_Ni_Alloy,1,ft,2024-09-13,323.46,323.46
HPO34_1,3,GASKET,10,pcs,2024-09-06,210.27,2102.7
HPO34_1,4,VALVE,16,pcs,2024-09-02,208.55,3336.8
HPO34_1,5,VALVE,10,pcs,2024-09-11,272.46,2724.6
HPO34_1,6,9%_Ni_Alloy,2,ft,2024-09-29,395.21,790.42
HPO34_2,1,304L_SS,18,ft,2024-10-25,234.22,4215.96
HPO34_2,2,304L_SS,11,ft,2024-10-14,214.06,2354.66
HPO34_2,3,FLANGE,17,pcs,2024-10-11,394.42,6705.14
HPO34_3,1,GASKET,11,pcs,2025-01-08,290.5,3195.5
HPO34_3,2,9%_Ni_Alloy,1,ft,2025-02-13,397.09,397.09
HPO34_3,3,304L_SS,20,ft,2025-02-14,108.49,2169.8
HPO34_3,4,9%_Ni_Alloy,16,ft,2025-02-12,281.94,4511.04
HPO34_4,1,304L_SS,12,ft,2025-04-19,328.85,3946.2
HPO34_4,2,VALVE,3,pcs,2025-04-04,364.4,1093.2
HPO34_4,3,VALVE,1,pcs,2025-03-30,186.48,186.48
HPO34_4,4,9%_Ni_Alloy,8,ft,2025-04-27,118.35,946.8
HPO34_4,5,GASKET,15,pcs,2025-04-04,180.88,2713.2
HPO34_4,6,VALVE,13,pcs,2025-03-29,356.38,4632.94
HPO34_4,7,9%_Ni_Alloy,14,ft,2025-04-23,250.32,3504.48
HPO34_5,1,9%_Ni_Alloy,15,ft,2024-11-17,198.76,2981.4
HPO34_5,2,FLANGE,8,pcs,2024-11-06,347.56,2780.48
HPO34_5,3,FLANGE,20,pcs,2024-11-05,234.96,4699.2
HPO34_5,4,VALVE,9,pcs,2024-10-25,395.72,3561.48
HPO34_5,5,9%_Ni_Alloy,6,ft,2024-11-18,252.31,1513.86
HPO34_5,6,304L_SS,16,ft,2024-11-12,287.59,4601.44
HPO34_5,7,9%_Ni_Alloy,18,ft,2024-11-18,360.21,6483.78
HPO34_6,1,304L_SS,10,ft,2025-03-25,178.38,1783.8
HPO34_6,2,VALVE,14,pcs,2025-03-16,177.87,2490.18
HPO34_6,3,304L_SS,4,ft,2025-04-17,198.86,795.44
HPO34_6,4,GASKET,19,pcs,2025-03-16,350.12,6652.28
HPO34_7,1,FLANGE,20,pcs,2024-09-14,207.72,4154.4
HPO34_7,2,GASKET,6,pcs,2024-09-08,96.83,580.98
HPO34_7,3,VALVE,10,pcs,2024-08-30,396.19,3961.9
HPO34_7,4,VALVE,17,pcs,2024-09-08,140.8,2393.6
HPO34_7,5,9%_Ni_Alloy,16,ft,2024-09-28,193.46,3095.36
HPO34_7,6,9%_Ni_Alloy,5,ft,2024-09-20,352.8,1764.0
HPO34_7,7,VALVE,10,pcs,2024-08-30,251.16,2511.6
HPO34_8,1,304L_SS,18,ft,2024-10-21,194.33,3497.94
HPO34_8,2,GASKET,13,pcs,2024-10-16,337.89,4392.57
HPO34_8,3,VALVE,12,pcs,2024-10-08,374.55,4494.6
HPO34_8,4,INSULATION,19,pcs,2024-10-15,349.47,6639.93
HPO34_8,5,VALVE,9,pcs,2024-10-17,359.24,3233.16
HPO34_8,6,9%_Ni_Alloy,4,ft,2024-10-21,125.06,500.24
HPO34_8,7,GASKET,5,pcs,2024-10-13,262.61,1313.05
HPO34_9,1,GASKET,14,pcs,2024-09-14,231.06,3234.84
HPO34_9,2,VALVE,14,pcs,2024-09-19,345.58,4838.12
HPO34_9,3,FLANGE,17,pcs,2024-09-25,354.85,6032.45
HPO34_9,4,GASKET,19,pcs,2024-09-10,361.46,6867.74
HPO34_9,5,VALVE,3,pcs,2024-09-07,327.95,983.85
HPO34_9,6,FLANGE,10,pcs,2024-09-22,107.94,1079.4
HPO34_10,1,FLANGE,5,pcs,2025-02-20,277.41,1387.05
HPO34_10,2,FLANGE,18,pcs,2025-02-27,92.13,1658.34
HPO34_10,3,FLANGE,13,pcs,2025-03-02,296.25,3851.25
HPO34_10,4,304L_SS,11,ft,2025-03-20,99.73,1097.03
HPO34_11,1,9%_Ni_Alloy,20,ft,2025-05-01,235.16,4703.2
HPO34_11,2,GASKET,9,pcs,2025-03-28,378.08,3402.72
HPO34_11,3,VALVE,7,pcs,2025-03-27,304.51,2131.57
HPO34_12,1,FLANGE,7,pcs,2024-06-06,206.35,1444.45
HPO34_12,2,FLANGE,13,pcs,2024-06-06,396.4,5153.2
HPO34_12,3,VALVE,15,pcs,2024-06-06,347.37,5210.55
HPO34_13,1,9%_Ni_Alloy,13,ft,2025-01-13,128.36,1668.68
HPO34_13,2,9%_Ni_Alloy,3,ft,2025-01-09,375.55,1126.65
HPO34_13,3,FLANGE,19,pcs,2024-12-21,248.49,4721.31
HPO34_13,4,9%_Ni_Alloy,7,ft,2024-12-29,143.79,1006.53
HPO34_13,5,GASKET,20,pcs,2024-12-23,299.59,5991.8
HPO34_14,1,VALVE,12,pcs,2025-04-21,145.15,1741.8
HPO34_14,2,9%_Ni_Alloy,14,ft,2025-05-16,103.7,1451.8
HPO34_14,3,VALVE,19,pcs,2025-05-04,185.98,3533.62
HPO34_14,4,9%_Ni_Alloy,13,ft,2025-05-27,215.4,2800.2
HPO35_1,1,VALVE,20,pcs,2024-07-05,162.42,3248.4
HPO35_1,2,VALVE,7,pcs,2024-07-09,273.6,1915.2
HPO35_1,3,9%_Ni_Alloy,15,ft,2024-07-07,329.85,4947.75
HPO35_2,1,9%_Ni_Alloy,14,ft,2025-04-01,226.53,3171.42
HPO35_2,2,304L_SS,16,ft,2025-04-02,120.66,1930.56
HPO35_2,3,VALVE,14,pcs,2025-03-21,188.08,2633.12
HPO35_2,4,304L_SS,18,ft,2025-04-13,346.71,6240.78
HPO35_2,5,FLANGE,16,pcs,2025-03-11,235.32,3765.12
HPO35_2,6,9%_Ni_Alloy,1,ft,2025-04-07,190.42,190.42
HPO35_3,1,VALVE,4,pcs,2024-12-15,309.0,1236.0
HPO35_3,2,GASKET,19,pcs,2024-12-15,274.66,5218.54
HPO35_3,3,9%_Ni_Alloy,12,ft,2025-01-17,208.59,2503.08
HPO35_3,4,INSULATION,8,pcs,2024-12-18,130.68,1045.44
HPO35_3,5,VALVE,3,pcs,2024-12-14,294.88,884.64
HPO35_3,6,GASKET,20,pcs,2024-12-10,364.27,7285.4
HPO35_4,1,VALVE,11,pcs,2024-08-16,323.46,3558.06
HPO35_4,2,VALVE,11,pcs,2024-08-17,364.35,4007.85
HPO35_4,3,VALVE,1,pcs,2024-08-15,265.59,265.59
HPO35_4,4,9%_Ni_Alloy,14,ft,2024-08-28,322.66,4517.24
HPO35_4,5,FLANGE,3,pcs,2024-08-22,96.4,289.2
HPO35_4,6,FLANGE,13,pcs,2024-08-28,260.05,3380.65
HPO35_4,7,304L_SS,11,ft,2024-09-19,150.19,1652.09
HPO35_5,1,INSULATION,6,pcs,2024-09-25,357.55,2145.3
HPO35_5,2,GASKET,17,pcs,2024-09-21,283.23,4814.91
HPO35_5,3,INSULATION,14,pcs,2024-09-25,198.71,2781.94
HPO35_5,4,304L_SS,2,ft,2024-10-13,113.15,226.3
HPO35_5,5,VALVE,1,pcs,2024-09-25,166.85,166.85
HPO35_6,1,FLANGE,1,pcs,2024-12-29,202.84,202.84
HPO35_6,2,VALVE,1,pcs,2025-01-01,212.75,212.75
HPO35_6,3,VALVE,11,pcs,2024-12-26,130.75,1438.25
HPO35_6,4,FLANGE,3,pcs,2024-12-30,229.92,689.76
HPO35_6,5,FLANGE,11,pcs,2024-12-29,358.51,3943.61
HPO35_6,6,FLANGE,19,pcs,2025-01-06,317.7,6036.3
HPO35_7,1,304L_SS,19,ft,2025-02-21,109.47,2079.93
HPO35_7,2,9%_Ni_Alloy,18,ft,2025-03-10,301.41,5425.38
HPO35_7,3,304L_SS,10,ft,2025-02-23,125.03,1250.3
HPO35_7,4,INSULATION,4,pcs,2025-02-11,88.96,355.84
HPO35_8,1,9%_Ni_Alloy,4,ft,2025-06-03,120.27,481.08
HPO35_8,2,VALVE,15,pcs,2025-05-11,273.82,4107.3
HPO35_8,3,9%_Ni_Alloy,6,ft,2025-06-09,289.7,1738.2
HPO35_8,4,VALVE,15,pcs,2025-05-15,258.9,3883.5
HPO35_8,5,FLANGE,15,pcs,2025-05-10,208.12,3121.8
HPO35_8,6,304L_SS,13,ft,2025-05-21,248.38,3228.94
HPO35_9,1,VALVE,2,pcs,2024-12-18,366.2,732.4
HPO35_9,2,304L_SS,13,ft,2025-01-07,91.42,1188.46
HPO35_9,3,VALVE,14,pcs,2024-12-30,285.5,3997.0
HPO35_9,4,INSULATION,7,pcs,2024-12-20,307.77,2154.39
HPO35_9,5,FLANGE,1,pcs,2024-12-21,367.25,367.25
HPO35_10,1,304L_SS,8,ft,2025-05-26,152.56,1220.48
HPO35_10,2,304L_SS,18,ft,2025-05-07,305.53,5499.54
HPO35_10,3,GASKET,17,pcs,2025-05-06,241.26,4101.42
HPO35_11,1,9%_Ni_Alloy,13,ft,2024-11-26,232.12,3017.56
HPO35_11,2,FLANGE,19,pcs,2024-10-28,358.14,6804.66
HPO35_11,3,9%_Ni_Alloy,19,ft,2024-12-03,399.44,7589.36
HPO35_11,4,VALVE,7,pcs,2024-10-31,376.44,2635.08
HPO35_11,5,304L_SS,16,ft,2024-11-13,247.58,3961.28
HPO35_11,6,304L_SS,13,ft,2024-11-27,246.83,3208.79
HPO35_11,7,9%_Ni_Alloy,17,ft,2024-11-10,108.08,1837.36
HPO35_12,1,9%_Ni_Alloy,3,ft,2024-10-28,372.11,1116.33
HPO35_12,2,9%_Ni_Alloy,8,ft,2024-10-26,246.98,1975.84
HPO35_12,3,VALVE,4,pcs,2024-10-02,276.9,1107.6
HPO35_12,4,INSULATION,19,pcs,2024-09-22,254.85,4842.15
HPO35_12,5,304L_SS,11,ft,2024-10-24,354.5,3899.5
HPO35_13,1,GASKET,12,pcs,2025-02-17,397.67,4772.04
HPO35_13,2,INSULATION,12,pcs,2025-02-28,127.23,1526.76
HPO35_13,3,9%_Ni_Alloy,19,ft,2025-03-18,139.79,2656.01
HPO35_13,4,FLANGE,20,pcs,2025-02-27,399.42,7988.4
HPO36_1,1,GASKET,16,pcs,2024-08-06,195.99,3135.84
HPO36_1,2,304L_SS,3,ft,2024-08-10,266.44,799.32
HPO36_1,3,9%_Ni_Alloy,14,ft,2024-08-06,294.64,4124.96
HPO36_1,4,9%_Ni_Alloy,18,ft,2024-08-13,261.0,4698.0
HPO36_1,5,304L_SS,5,ft,2024-08-24,263.62,1318.1
HPO36_1,6,VALVE,12,pcs,2024-08-03,277.31,3327.72
HPO36_1,7,9%_Ni_Alloy,19,ft,2024-08-10,80.18,1523.42
HPO36_2,1,304L_SS,4,ft,2025-03-25,136.79,547.16
HPO36_2,2,9%_Ni_Alloy,2,ft,2025-03-13,206.1,412.2
HPO36_2,3,VALVE,14,pcs,2025-02-16,208.55,2919.7
HPO36_2,4,VALVE,9,pcs,2025-02-16,287.43,2586.87
HPO36_2,5,9%_Ni_Alloy,1,ft,2025-03-21,350.96,350.96
HPO36_2,6,9%_Ni_Alloy,4,ft,2025-03-22,149.94,599.76
HPO36_3,1,VALVE,18,pcs,2025-01-15,187.51,3375.18
HPO36_3,2,VALVE,3,pcs,2025-01-28,251.97,755.91
HPO36_3,3,9%_Ni_Alloy,4,ft,2025-02-14,316.4,1265.6
HPO36_3,4,304L_SS,14,ft,2025-02-21,210.41,2945.74
HPO36_4,1,FLANGE,12,pcs,2025-01-23,168.64,2023.68
HPO36_4,2,9%_Ni_Alloy,17,ft,2025-02-19,267.61,4549.37
HPO36_4,3,FLANGE,2,pcs,2025-01-20,324.97,649.94
HPO36_4,4,304L_SS,15,ft,2025-02-10,188.23,2823.45
HPO36_4,5,9%_Ni_Alloy,3,ft,2025-02-21,128.68,386.04
HPO36_4,6,304L_SS,15,ft,2025-02-05,133.46,2001.9
HPO36_5,1,VALVE,15,pcs,2024-09-07,123.64,1854.6
HPO36_5,2,304L_SS,8,ft,2024-09-21,83.39,667.12
HPO36_5,3,GASKET,6,pcs,2024-09-08,81.29,487.74
HPO36_5,4,VALVE,3,pcs,2024-09-21,332.99,998.97
HPO36_6,1,9%_Ni_Alloy,9,ft,2025-04-22,183.1,1647.9
HPO36_6,2,304L_SS,16,ft,2025-04-30,381.38,6102.08
HPO36_6,3,FLANGE,12,pcs,2025-04-14,199.53,2394.36
HPO36_6,4,FLANGE,17,pcs,2025-04-14,338.75,5758.75
HPO36_6,5,INSULATION,13,pcs,2025-04-16,336.71,4377.23
HPO36_6,6,VALVE,3,pcs,2025-04-07,239.68,719.04
HPO36_7,1,304L_SS,15,ft,2024-10-23,113.1,1696.5
HPO36_7,2,9%_Ni_Alloy,15,ft,2024-10-19,208.14,3122.1
HPO36_7,3,304L_SS,16,ft,2024-11-02,333.17,5330.72
HPO36_8,1,304L_SS,4,ft,2024-09-04,171.34,685.36
HPO36_8,2,FLANGE,3,pcs,2024-08-08,270.56,811.68
HPO36_8,3,FLANGE,9,pcs,2024-08-10,99.32,893.88
HPO36_8,4,FLANGE,19,pcs,2024-08-18,87.33,1659.27
HPO36_8,5,GASKET,14,pcs,2024-08-16,244.57,3423.98
HPO36_8,6,VALVE,16,pcs,2024-08-11,184.24,2947.84
HPO36_9,1,304L_SS,10,ft,2025-03-07,304.91,3049.1
HPO36_9,2,FLANGE,8,pcs,2025-02-28,174.02,1392.16
HPO36_9,3,GASKET,16,pcs,2025-03-06,275.51,4408.16
HPO36_10,1,INSULATION,9,pcs,2025-05-13,273.93,2465.37
HPO36_10,2,9%_Ni_Alloy,2,ft,2025-05-24,340.82,681.64
HPO36_10,3,GASKET,18,pcs,2025-05-09,299.88,5397.84
HPO36_10,4,VALVE,9,pcs,2025-05-21,210.38,1893.42
HPO36_10,5,9%_Ni_Alloy,8,ft,2025-05-31,210.43,1683.44
HPO36_10,6,304L_SS,13,ft,2025-06-02,155.15,2016.95
HPO36_11,1,304L_SS,15,ft,2024-07-30,91.11,1366.65
HPO36_11,2,FLANGE,8,pcs,2024-07-16,199.78,1598.24
HPO36_11,3,VALVE,18,pcs,2024-07-17,82.08,1477.44
HPO36_11,4,INSULATION,3,pcs,2024-07-24,369.38,1108.14
HPO36_11,5,FLANGE,18,pcs,2024-07-21,248.78,4478.04
HPO36_12,1,9%_Ni_Alloy,16,ft,2024-12-26,254.93,4078.88
HPO36_12,2,INSULATION,10,pcs,2024-12-21,303.14,3031.4
HPO36_12,3,VALVE,20,pcs,2024-12-10,198.84,3976.8
HPO36_12,4,INSULATION,2,pcs,2024-12-23,338.79,677.58
HPO36_13,1,9%_Ni_Alloy,7,ft,2024-07-27,144.91,1014.37
HPO36_13,2,9%_Ni_Alloy,2,ft,2024-08-05,139.69,279.38
HPO36_13,3,INSULATION,14,pcs,2024-07-10,244.79,3427.06
HPO36_13,4,9%_Ni_Alloy,14,ft,2024-07-21,359.65,5035.1
HPO36_13,5,VALVE,5,pcs,2024-07-03,142.68,713.4
HPO36_13,6,304L_SS,1,ft,2024-07-27,228.27,228.27
HPO36_13,7,FLANGE,14,pcs,2024-07-18,381.52,5341.28
HPO36_14,1,VALVE,4,pcs,2024-09-09,84.08,336.32
HPO36_14,2,FLANGE,2,pcs,2024-08-26,201.72,403.44
HPO36_14,3,304L_SS,9,ft,2024-09-09,216.13,1945.17
HPO36_14,4,304L_SS,1,ft,2024-09-09,319.01,319.01
HPO36_14,5,9%_Ni_Alloy,19,ft,2024-09-17,115.98,2203.62
HPO36_14,6,304L_SS,16,ft,2024-09-25,147.22,2355.52
HPO36_14,7,FLANGE,13,pcs,2024-08-30,395.95,5147.35
HPO36_15,1,9%_Ni_Alloy,10,ft,2024-08-16,236.87,2368.7
HPO36_15,2,GASKET,16,pcs,2024-08-03,309.85,4957.6
HPO36_15,3,9%_Ni_Alloy,19,ft,2024-08-04,114.72,2179.68
HPO36_15,4,VALVE,5,pcs,2024-08-02,296.96,1484.8
HPO36_16,1,VALVE,9,pcs,2024-06-28,213.04,1917.36
HPO36_16,2,VALVE,19,pcs,2024-06-17,272.8,5183.2
HPO36_16,3,FLANGE,12,pcs,2024-06-13,91.94,1103.28
HPO36_16,4,FLANGE,7,pcs,2024-06-25,143.76,1006.32
HPO36_16,5,9%_Ni_Alloy,9,ft,2024-06-30,390.52,3514.68
HPO36_16,6,GASKET,1,pcs,2024-06-23,173.43,173.43
HPO36_17,1,FLANGE,7,pcs,2025-03-10,277.23,1940.61
HPO36_17,2,FLANGE,17,pcs,2025-03-09,371.55,6316.35
HPO36_17,3,GASKET,11,pcs,2025-03-08,267.73,2945.03
HPO36_17,4,INSULATION,16,pcs,2025-03-16,83.03,1328.48
HPO36_18,1,FLANGE,6,pcs,2024-08-10,298.31,1789.86
HPO36_18,2,VALVE,6,pcs,2024-08-03,171.28,1027.68
HPO36_18,3,VALVE,18,pcs,2024-08-02,240.39,4327.02
HPO37_1,1,INSULATION,19,pcs,2024-10-28,255.9,4862.1
HPO37_1,2,304L_SS,9,ft,2024-11-16,111.8,1006.2
HPO37_1,3,GASKET,8,pcs,2024-11-06,86.31,690.48
HPO37_2,1,VALVE,14,pcs,2024-08-18,209.71,2935.94
HPO37_2,2,304L_SS,14,ft,2024-09-02,202.67,2837.38
HPO37_2,3,VALVE,18,pcs,2024-08-25,262.71,4728.78
HPO37_3,1,FLANGE,15,pcs,2025-01-09,275.88,4138.2
HPO37_3,2,304L_SS,9,ft,2025-01-30,216.2,1945.8
HPO37_3,3,9%_Ni_Alloy,17,ft,2025-02-04,213.35,3626.95
HPO37_3,4,FLANGE,8,pcs,2024-12-29,388.08,3104.64
HPO37_3,5,304L_SS,4,ft,2025-02-04,289.5,1158.0
HPO37_3,6,VALVE,16,pcs,2025-01-12,173.63,2778.08
HPO37_4,1,VALVE,20,pcs,2024-06-14,95.3,1906.0
HPO37_4,2,FLANGE,9,pcs,2024-06-02,373.38,3360.42
HPO37_4,3,FLANGE,14,pcs,2024-06-15,243.93,3415.02
HPO37_4,4,304L_SS,2,ft,2024-06-24,314.51,629.02
HPO37_4,5,9%_Ni_Alloy,9,ft,2024-06-21,332.51,2992.59
HPO37_4,6,9%_Ni_Alloy,3,ft,2024-07-01,361.34,1084.02
HPO37_4,7,VALVE,20,pcs,2024-06-02,276.69,5533.8
HPO37_5,1,9%_Ni_Alloy,12,ft,2024-12-31,97.09,1165.08
HPO37_5,2,FLANGE,4,pcs,2024-12-07,199.3,797.2
HPO37_5,3,FLANGE,18,pcs,2024-12-11,371.66,6689.88
HPO37_6,1,GASKET,4,pcs,2024-08-17,323.41,1293.64
HPO37_6,2,304L_SS,4,ft,2024-09-10,356.1,1424.4
HPO37_6,3,VALVE,8,pcs,2024-08-20,336.82,2694.56
HPO37_6,4,VALVE,17,pcs,2024-08-26,320.73,5452.41
HPO37_6,5,304L_SS,14,ft,2024-09-18,228.03,3192.42
HPO37_6,6,FLANGE,9,pcs,2024-08-16,311.02,2799.18
HPO37_6,7,FLANGE,17,pcs,2024-08-26,136.6,2322.2
HPO37_7,1,9%_Ni_Alloy,13,ft,2025-02-19,184.48,2398.24
HPO37_7,2,INSULATION,19,pcs,2025-02-02,220.48,4189.12
HPO37_7,3,FLANGE,17,pcs,2025-02-12,138.34,2351.78
HPO37_7,4,INSULATION,18,pcs,2025-01-30,94.18,1695.24
HPO37_7,5,304L_SS,14,ft,2025-02-13,91.23,1277.22
HPO37_7,6,FLANGE,12,pcs,2025-01-31,214.1,2569.2
HPO37_7,7,FLANGE,8,pcs,2025-02-01,281.17,2249.36
HPO37_8,1,INSULATION,7,pcs,2025-01-30,240.08,1680.56
HPO37_8,2,GASKET,5,pcs,2025-01-16,168.6,843.0
HPO37_8,3,9%_Ni_Alloy,18,ft,2025-02-19,202.07,3637.26
HPO37_9,1,304L_SS,17,ft,2025-04-28,126.14,2144.38
HPO37_9,2,9%_Ni_Alloy,1,ft,2025-04-30,378.56,378.56
HPO37_9,3,FLANGE,20,pcs,2025-04-01,113.52,2270.4
HPO37_9,4,GASKET,3,pcs,2025-04-03,164.1,492.3
HPO37_9,5,VALVE,4,pcs,2025-03-29,278.27,1113.08
HPO37_9,6,304L_SS,19,ft,2025-04-16,212.38,4035.22
HPO37_9,7,VALVE,5,pcs,2025-04-10,129.46,647.3
HPO37_10,1,304L_SS,9,ft,2024-09-17,360.83,3247.47
HPO37_10,2,VALVE,16,pcs,2024-09-13,115.75,1852.0
HPO37_10,3,9%_Ni_Alloy,18,ft,2024-09-21,123.61,2224.98
HPO37_10,4,304L_SS,13,ft,2024-09-29,96.13,1249.69
HPO37_10,5,304L_SS,12,ft,2024-10-06,169.99,2039.88
HPO37_10,6,9%_Ni_Alloy,3,ft,2024-10-03,106.93,320.79
HPO37_10,7,9%_Ni_Alloy,4,ft,2024-10-03,393.72,1574.88
HPO37_11,1,9%_Ni_Alloy,16,ft,2025-02-17,203.88,3262.08
HPO37_11,2,304L_SS,12,ft,2025-02-20,374.25,4491.0
HPO37_11,3,9%_Ni_Alloy,5,ft,2025-02-17,101.1,505.5
HPO37_11,4,FLANGE,17,pcs,2025-01-19,192.94,3279.98
HPO37_11,5,9%_Ni_Alloy,17,ft,2025-02-10,261.49,4445.33
HPO37_12,1,9%_Ni_Alloy,18,ft,2025-02-26,114.14,2054.52
HPO37_12,2,FLANGE,1,pcs,2025-02-04,364.9,364.9
HPO37_12,3,FLANGE,4,pcs,2025-02-18,387.21,1548.84
HPO37_13,1,VALVE,20,pcs,2024-07-24,274.66,5493.2
HPO37_13,2,FLANGE,14,pcs,2024-07-24,254.33,3560.62
HPO37_13,3,INSULATION,17,pcs,2024-08-06,397.88,6763.96
HPO37_13,4,INSULATION,7,pcs,2024-07-25,302.84,2119.88
HPO37_13,5,304L_SS,6,ft,2024-09-01,288.93,1733.58
HPO37_14,1,FLANGE,17,pcs,2025-03-06,202.2,3437.4
HPO37_14,2,GASKET,6,pcs,2025-03-22,204.98,1229.88
HPO37_14,3,304L_SS,9,ft,2025-03-23,356.22,3205.98
HPO37_14,4,9%_Ni_Alloy,8,ft,2025-04-03,375.1,3000.8
HPO37_14,5,304L_SS,20,ft,2025-04-11,324.62,6492.4
HPO37_14,6,FLANGE,6,pcs,2025-03-20,368.19,2209.14
HPO38_1,1,GASKET,1,pcs,2024-07-15,118.86,118.86
HPO38_1,2,9%_Ni_Alloy,9,ft,2024-08-16,281.16,2530.44
HPO38_1,3,INSULATION,12,pcs,2024-07-26,165.68,1988.16
HPO38_1,4,VALVE,18,pcs,2024-07-23,360.18,6483.24
HPO38_1,5,GASKET,6,pcs,2024-07-18,369.07,2214.42
HPO38_1,6,9%_Ni_Alloy,12,ft,2024-08-01,126.09,1513.08
HPO38_2,1,9%_Ni_Alloy,19,ft,2024-08-13,238.01,4522.19
HPO38_2,2,9%_Ni_Alloy,20,ft,2024-07-22,352.88,7057.6
HPO38_2,3,FLANGE,15,pcs,2024-07-12,262.4,3936.0
HPO38_2,4,304L_SS,8,ft,2024-08-02,335.58,2684.64
HPO38_2,5,304L_SS,8,ft,2024-08-07,207.35,1658.8
HPO38_3,1,INSULATION,17,pcs,2025-04-17,388.17,6598.89
HPO38_3,2,GASKET,6,pcs,2025-04-04,200.64,1203.84
HPO38_3,3,VALVE,4,pcs,2025-04-09,364.39,1457.56
HPO38_3,4,9%_Ni_Alloy,13,ft,2025-04-18,130.89,1701.57
HPO38_3,5,FLANGE,17,pcs,2025-04-14,98.22,1669.74
HPO38_3,6,9%_Ni_Alloy,11,ft,2025-04-26,177.97,1957.67
HPO38_4,1,INSULATION,8,pcs,2024-08-28,351.9,2815.2
HPO38_4,2,INSULATION,11,pcs,2024-08-24,392.27,4314.97
HPO38_4,3,VALVE,18,pcs,2024-08-27,175.2,3153.6
HPO38_4,4,VALVE,11,pcs,2024-09-10,98.01,1078.11
HPO38_4,5,VALVE,10,pcs,2024-09-05,287.18,2871.8
HPO38_5,1,INSULATION,8,pcs,2024-12-06,352.46,2819.68
HPO38_5,2,INSULATION,9,pcs,2024-12-04,306.93,2762.37
HPO38_5,3,GASKET,17,pcs,2024-12-07,137.89,2344.13
HPO38_5,4,VALVE,12,pcs,2024-12-04,362.8,4353.6
HPO38_5,5,FLANGE,3,pcs,2024-11-30,371.05,1113.15
HPO38_5,6,FLANGE,10,pcs,2024-12-09,90.96,909.6
HPO38_5,7,9%_Ni_Alloy,9,ft,2024-12-17,368.27,3314.43
HPO38_6,1,FLANGE,10,pcs,2025-04-05,153.91,1539.1
HPO38_6,2,9%_Ni_Alloy,9,ft,2025-04-22,254.5,2290.5
HPO38_6,3,9%_Ni_Alloy,11,ft,2025-04-09,184.33,2027.63
HPO38_6,4,FLANGE,4,pcs,2025-04-02,309.33,1237.32
HPO38_7,1,VALVE,3,pcs,2024-12-24,332.54,997.62
HPO38_7,2,INSULATION,4,pcs,2025-01-08,186.81,747.24
HPO38_7,3,GASKET,9,pcs,2025-01-11,132.73,1194.57
HPO38_7,4,FLANGE,4,pcs,2024-12-27,387.82,1551.28
HPO38_7,5,GASKET,1,pcs,2024-12-27,331.11,331.11
HPO38_8,1,FLANGE,7,pcs,2024-08-13,107.98,755.86
HPO38_8,2,304L_SS,19,ft,2024-09-11,220.54,4190.26
HPO38_8,3,FLANGE,20,pcs,2024-08-25,273.05,5461.0
HPO38_9,1,FLANGE,19,pcs,2024-10-12,166.92,3171.48
HPO38_9,2,FLANGE,5,pcs,2024-10-10,362.87,1814.35
HPO38_9,3,VALVE,8,pcs,2024-10-14,333.29,2666.32
HPO38_9,4,GASKET,5,pcs,2024-10-05,137.86,689.3
HPO38_10,1,FLANGE,12,pcs,2024-07-04,369.1,4429.2
HPO38_10,2,304L_SS,1,ft,2024-07-17,292.17,292.17
HPO38_10,3,FLANGE,7,pcs,2024-07-10,304.49,2131.43
HPO38_10,4,9%_Ni_Alloy,7,ft,2024-07-29,132.03,924.21
HPO38_11,1,VALVE,19,pcs,2025-05-10,84.1,1597.9
